Id,TipoID,Portafolio_RentaFija,Portafolio_RentaVariable,Entradas_Transaccionales,Entradas_Frecuencia,Salidas_Transaccionales,Salidas_Frecuencia,DivisasCompras,DivisasVentas
468,CC,0.0,0.0,59500000.0,0,0.0,0,0.0,0.0
469,CC,0.0,7052500.0,0.0,0,0.0,0,21791010.7401,0.0
470,CC,0.0,18142000.0,0.0,0,48675846.3066667,1,0.0,0.0
471,CC,0.0,74560000.0,0.0,0,15345964.76,1,0.0,0.0
472,CC,0.0,0.0,1570000000.0,0,766904870.755,3,0.0,0.0
473,CC,0.0,0.0,30000000.0,0,0.0,0,29793200.8,0.0
474,CC,0.0,82745760.0,0.0,0,1847500.0,1,0.0,0.0
475,CC,0.0,16450000.0,0.0,0,1959973.0,1,0.0,0.0
476,CC,0.0,4960800.0,0.0,0,223875115.0675,2,0.0,0.0
477,CC,0.0,0.0,35500000.0,0,53500000.0,1,0.0,0.0
478,CC,0.0,0.0,0.0,0,49824751.32,1,0.0,0.0
479,CC,0.0,21057460.0,0.0,0,482241.044,1,0.0,0.0
480,CC,0.0,122200000.0,0.0,0,66356164.6,1,0.0,0.0
481,CC,70623000.0,0.0,0.0,0,5822274.0,1,0.0,0.0
482,CC,0.0,19053800.0,0.0,0,110362286.546667,2,0.0,0.0
483,CC,432538920.0,23090720.0,0.0,0,62325017.455,1,0.0,0.0
484,CC,0.0,13270450.0,0.0,0,838568.5,1,0.0,0.0
485,CC,44706500.0,68041470.0,0.0,0,5139726.92,2,0.0,0.0
486,CC,0.0,10575000.0,0.0,0,27155683.57,3,0.0,0.0
487,CC,0.0,4630000.0,136800000.0,0,15822191.6666667,3,0.0,0.0
488,CC,0.0,6784000.0,0.0,0,2000000.0,1,0.0,0.0
489,CC,0.0,0.0,0.0,0,1250000.0,1,0.0,0.0
490,CC,0.0,0.0,0.0,0,957159.97,2,0.0,0.0
491,CC,0.0,71322500.0,33799999.8,0,20526151.2277778,1,84326126.32,35567948.25
492,CC,0.0,0.0,0.0,0,46463338.47,2,0.0,0.0
493,CC,0.0,0.0,0.0,0,162439684.515,2,35140757.1,0.0
494,CC,0.0,6542987.25,0.0,0,5174796.4,2,0.0,0.0
495,CC,0.0,452097420.0,38835040.0,0,6546142.04777778,1,0.0,0.0
496,CC,0.0,128253265.0,0.0,0,46333333.3333333,1,0.0,0.0
497,CC,0.0,35359966.0,3000000.0,0,10000000.0,2,0.0,0.0
498,CC,0.0,381173695.0,0.0,0,91272325.05,1,0.0,0.0
499,CC,0.0,851200.0,450000.0,0,5000000.0,1,0.0,0.0
500,CC,0.0,12419750.0,0.0,0,1479779.0,1,0.0,0.0
501,CC,0.0,0.0,0.0,0,24656452.63,1,0.0,0.0
502,CC,0.0,0.0,0.0,0,21879444.3766667,1,0.0,0.0
503,CC,0.0,0.0,4135947.36842105,0,7875000.0,1,0.0,0.0
504,CC,0.0,0.0,0.0,0,152553000.0,3,0.0,133603000.0
505,CC,0.0,1662304100.0,0.0,0,0.0,0,1815861592.5,0.0
506,CC,0.0,0.0,0.0,0,28617000.0,1,0.0,0.0
507,CC,20212800.0,0.0,0.0,0,123262881.265,2,0.0,0.0
508,CC,0.0,15463919.02,0.0,0,2466093.965,1,0.0,0.0
509,CC,96867000.0,0.0,0.0,0,30000000.0,1,0.0,0.0
510,CC,0.0,0.0,0.0,0,114500000.0,1,0.0,0.0
511,CC,44875500.0,0.0,0.0,0,5000000.0,1,0.0,0.0
512,CC,94863000.0,0.0,60000000.0,0,55928750.0,2,0.0,0.0
513,CC,67140450.0,0.0,0.0,0,6000000.0,1,0.0,0.0
514,CC,0.0,0.0,0.0,0,44510125.0,1,0.0,0.0
515,CC,0.0,0.0,20000000.0,0,0.0,0,22091490.0,0.0
516,CC,0.0,92699800.0,0.0,0,55000000.0,1,0.0,0.0
518,CC,0.0,0.0,0.0,0,210468162.945,3,0.0,0.0
519,CC,86974600.0,0.0,25000000.0,0,86751400.45,1,0.0,0.0
520,CC,0.0,0.0,600000000.0,0,175338084.37,3,0.0,0.0
521,CC,0.0,190935910.0,13574000.0,0,206799504.77,3,0.0,0.0
522,CC,6361591384.9579,505250000.0,538623720.941304,0,1317946243.65857,3,0.0,0.0
523,CC,298345000.0,0.0,850000.0,0,100415014.9,1,0.0,0.0
524,CC,249493000.0,0.0,226208719.52,0,0.0,0,0.0,0.0
525,CC,0.0,0.0,0.0,0,50796508.705,2,0.0,0.0
526,CC,170897000.0,0.0,0.0,0,40000000.0,2,0.0,0.0
527,CC,0.0,344841391.88,37400000.0,0,8080000.0,1,0.0,0.0
528,CC,225731010.733037,0.0,133333333.333333,0,414501313.5,8,361206950.0,0.0
529,CC,0.0,0.0,0.0,0,4490377.548,1,0.0,0.0
530,CC,463385000.0,0.0,0.0,0,85641666.6666667,2,0.0,0.0
531,CC,123224315.94849,0.0,36000000.0,0,179530316.43,3,143995598.68112,9292500.0
532,CC,0.0,0.0,0.0,0,8090639.48,1,0.0,0.0
533,CC,134119500.0,0.0,150000000.0,0,102544004.86,2,0.0,0.0
534,CC,0.0,0.0,5652500.0,0,6633603.4,1,0.0,0.0
535,CC,0.0,0.0,0.0,0,17257349.6666667,1,0.0,0.0
536,CC,412769600.0,0.0,160906087.0,0,0.0,0,0.0,0.0
537,CC,5853312200.0,0.0,112833333.333333,0,117570036.0,2,0.0,0.0
538,CC,0.0,0.0,0.0,0,650000000.0,3,1978000000.0,3031788656.0
539,CC,442232400.0,30446600.0,100000000.0,0,34805279.13,4,0.0,0.0
540,CC,0.0,0.0,2500000.0,0,0.0,0,0.0,0.0
541,CC,0.0,0.0,0.0,0,19726358.245,1,0.0,0.0
542,CC,0.0,14100000.0,0.0,0,1679977.0,1,0.0,0.0
543,CC,0.0,0.0,0.0,0,20134000.0,1,0.0,0.0
544,CC,0.0,105903140.0,50250000.0,0,110923652.946667,2,0.0,0.0
545,CC,0.0,0.0,0.0,0,59033453.9875,2,0.0,0.0
546,CC,0.0,414103.82,20000000.0,0,20000000.0,1,0.0,0.0
547,CC,0.0,0.0,0.0,0,50000000.0,1,0.0,0.0
548,CC,0.0,0.0,208000000.0,1,35902077.5,4,0.0,0.0
549,CC,0.0,0.0,0.0,0,5000000.0,1,0.0,0.0
550,CC,0.0,18720920.0,0.0,0,4317500.0,2,0.0,0.0
551,CC,0.0,2643220.58,0.0,0,31009.14,1,0.0,0.0
552,CC,0.0,32651750.0,0.0,0,3049229.0,1,0.0,0.0
553,CC,0.0,0.0,96659661.8181818,0,0.0,0,88425623.3333333,0.0
554,CC,0.0,209641053.6,20000000.0,0,5244000.0,1,0.0,0.0
555,CC,0.0,66836629.71,12740000.0,2,7227111.11111111,2,0.0,0.0
556,CC,0.0,20181730.0,0.0,0,17500000.0,1,0.0,0.0
557,CC,0.0,125466874.0,0.0,0,50000000.0,1,0.0,0.0
558,CC,0.0,273933620.0,50833333.3333333,0,0.0,0,0.0,0.0
559,CC,0.0,45156000.0,0.0,0,13964396.6666667,1,0.0,0.0
560,CC,0.0,311053936.0,15147094.375,1,0.0,0,0.0,0.0
561,CC,0.0,123389000.0,30000000.0,0,0.0,0,0.0,0.0
562,CC,14983463.189698,46941200.0,0.0,0,7000000.0,1,0.0,0.0
563,CC,0.0,0.0,16250000.0,0,16073833.3333333,2,0.0,0.0
564,CC,0.0,360908520.0,40095091.25,0,19417032.9223077,2,0.0,0.0
565,CC,0.0,0.0,0.0,0,28216720.0,2,0.0,0.0
566,CC,0.0,0.0,26366666.6666667,1,51421799.1833333,2,29950015.0,18600431.5692
567,CC,0.0,352755200.0,65507746.36,0,49862319.7042857,2,0.0,0.0
568,CC,48066983.189698,0.0,0.0,0,21042746.13,1,0.0,0.0
569,CC,0.0,118735260.0,46179166.6666667,0,34254420.9766667,2,0.0,0.0
570,CC,0.0,0.0,125075046.666667,0,63566249.9657143,1,5142574.08,0.0
571,CC,0.0,66526208.56,2200000.0,0,2824068.0,1,0.0,0.0
572,CC,0.0,0.0,0.0,0,24217351.518,2,0.0,0.0
573,CC,0.0,0.0,0.0,0,2205231.72625,1,0.0,0.0
574,CC,0.0,0.0,0.0,0,574200000.0,2,0.0,744483716.666667
575,CC,0.0,30550000.0,0.0,0,3678975.0,1,0.0,0.0
576,CC,0.0,145633936.0,0.0,0,2102007.43368421,1,0.0,0.0
577,CC,0.0,0.0,0.0,0,0.0,0,105738640.0,0.0
578,CC,0.0,5728360.0,43500000.0,0,17988145.556875,2,17920000.0,0.0
579,CC,0.0,0.0,2712650.496875,0,0.0,0,0.0,0.0
580,CC,0.0,0.0,0.0,0,29205655.0,1,0.0,0.0
581,CC,0.0,1320.29,0.0,0,384585.035,1,0.0,0.0
582,CC,39763200.0,0.0,17666666.6666667,0,17245055.43,2,0.0,0.0
583,CC,0.0,690763076.0,32378955.0,0,76950000.0,1,0.0,0.0
584,CC,0.0,678375370.42,22333333.3333333,1,19444444.4444444,2,0.0,0.0
585,CC,0.0,147600000.0,209597491.6,0,72071750.0572727,1,0.0,0.0
586,CC,0.0,607879750.0,55000000.0,0,17500000.0,1,52785000.0,0.0
587,CC,170992426.379396,0.0,0.0,0,36368722.915,2,0.0,0.0
588,CC,48479170.0,0.0,165781.0,0,5450689.99818182,1,0.0,0.0
589,CC,0.0,0.0,6800000.0,0,4788999.3125,2,0.0,0.0
590,CC,0.0,0.0,0.0,0,60297976.1783333,2,0.0,0.0
591,CC,0.0,0.0,0.0,0,20097489.129,1,0.0,0.0
592,CC,0.0,7434168.0,37625000.0,0,38533713.4516667,2,0.0,0.0
593,CC,48307000.0,0.0,0.0,0,22042390.32,1,0.0,0.0
594,CC,205340647.543339,71200000.0,190000000.0,0,20000000.0,1,0.0,0.0
595,CC,44950389.569094,0.0,0.0,0,6834728.43833333,1,0.0,0.0
596,CC,0.0,1842454.0,0.0,0,46666666.6666667,1,0.0,0.0
597,CC,0.0,8004100.0,0.0,0,1152239.33333333,1,0.0,0.0
598,CC,0.0,47000000.0,0.0,0,1276086.95652174,2,0.0,0.0
599,CC,129932963.189698,0.0,29782067.0,0,68000000.0,2,0.0,0.0
600,CC,0.0,10419629388.0,0.0,0,46387935.2252174,1,128485000.0,0.0
601,CC,0.0,11152000.0,35000000.0,0,49850950.806,1,0.0,0.0
602,CC,0.0,124451417.8,8000000.0,1,22392057.625,1,0.0,0.0
603,CC,270684100.0,0.0,0.0,0,64204278.0,2,0.0,0.0
604,CC,0.0,340305610.0,36939830.93,0,0.0,0,0.0,0.0
605,CC,0.0,7050000.0,0.0,0,843617.58,1,0.0,0.0
606,CC,0.0,52148216.0,5500000.0,2,56948455.098,1,0.0,0.0
607,CC,414703850.0,0.0,0.0,0,6900000.0,1,0.0,0.0
608,CC,810616338.84,0.0,0.0,0,22329967.7414286,1,0.0,0.0
609,CC,809083924.28,0.0,100000000.0,0,210732775.13,1,0.0,0.0
610,CC,270090480.0,0.0,7970.96,0,106260914.41,2,0.0,0.0
611,CC,0.0,0.0,275000000.0,0,73942856.8145455,2,0.0,0.0
612,CC,0.0,135655925.0,0.0,0,8826734.31,1,0.0,0.0
613,CC,0.0,0.0,0.0,0,209068790.246667,2,0.0,0.0
614,CC,0.0,0.0,0.0,0,8060000.0,1,0.0,0.0
615,CC,0.0,0.0,0.0,0,8345142.212,1,0.0,0.0
616,CC,128210365.94849,0.0,0.0,0,29886786.855,1,0.0,0.0
617,CC,0.0,0.0,615000000.0,0,0.0,0,0.0,0.0
618,CC,0.0,0.0,19833333.3333333,1,45538461.3766667,2,0.0,0.0
619,CC,914123600.0,792966020.0,496944000.0,0,224338138.962,1,0.0,247139300.0
620,CC,0.0,744.0,10000000.0,2,16500000.0,3,0.0,0.0
621,CC,0.0,0.0,164639453.579167,3,83256112.1666667,2,44317552.89,0.0
622,CC,28984200.0,13284000.0,0.0,0,288094069.23,3,0.0,0.0
623,CC,0.0,0.0,0.0,0,61520896.17,3,0.0,0.0
624,CC,0.0,0.0,0.0,0,939301.1,2,0.0,0.0
625,CC,29966926.379396,0.0,0.0,0,470627.375,1,0.0,0.0
626,CC,37458657.974245,14898300.0,0.0,0,107276530.5,3,0.0,0.0
627,CC,0.0,0.0,0.0,0,4870985.58,2,0.0,0.0
628,CC,0.0,566604786.0,0.0,0,94272390.52,1,0.0,0.0
629,CC,0.0,0.0,22570191.9444444,0,38389999.5,1,0.0,0.0
630,CC,74309000.0,0.0,0.0,0,1266494.375,1,0.0,0.0
631,CC,0.0,0.0,0.0,0,60222850.56,1,0.0,0.0
632,CC,202276753.060923,0.0,12700000.0,0,139084571.13,2,334042493.51,37169500.0
633,CC,74917315.94849,0.0,180000000.0,5,5300974.11461538,3,0.0,0.0
634,CC,0.0,0.0,0.0,0,349664170.9,1,0.0,0.0
635,CC,0.0,159249680.0,40000000.0,0,635203.38125,1,0.0,0.0
636,CC,0.0,0.0,0.0,0,7784513.89,1,0.0,0.0
637,CC,485445756.681527,0.0,64170116.0,0,446401230.59,6,0.0,0.0
638,CC,692381776.379396,93293000.0,120000000.0,0,19778402.2847619,2,0.0,0.0
639,CC,0.0,0.0,0.0,0,478507079.47,1,0.0,478507079.47
640,CC,0.0,0.0,0.0,0,4000000.0,1,0.0,0.0
641,CC,0.0,23500000.0,0.0,0,2799961.0,1,0.0,0.0
642,CC,0.0,24897380.0,0.0,0,752744.57,1,0.0,0.0
643,CC,0.0,0.0,0.0,0,126532446.9175,2,0.0,0.0
644,CC,0.0,0.0,0.0,0,50000000.0,1,0.0,0.0
645,CC,0.0,0.0,0.0,0,48212075.12,2,0.0,0.0
646,CC,0.0,695462886.0,0.0,0,4957142.85714286,1,0.0,0.0
647,CC,190616000.0,1293584879.0,50000000.0,0,30408562.9514286,1,0.0,0.0
648,CC,0.0,0.0,0.0,0,7738829.26625,2,0.0,0.0
649,CC,448351350.0,22855560.0,0.0,0,9074620.89888889,2,0.0,0.0
650,CC,0.0,559691760.0,0.0,0,8750000.0,1,127089476.4036,0.0
651,CC,0.0,53407319.24,0.0,0,20500987.0575,2,0.0,0.0
652,CC,0.0,0.0,0.0,0,1101097.15,1,0.0,0.0
653,CC,0.0,3502149522.88,28128590.0366667,0,50962264.508,2,0.0,0.0
654,CC,0.0,0.0,0.0,0,7718488.9845,2,0.0,0.0
655,CC,0.0,104686800.0,10000000.0,0,0.0,0,0.0,0.0
656,CC,0.0,0.0,0.0,0,7000000.0,1,0.0,0.0
657,CC,0.0,3306014400.0,0.0,0,33441607.2,1,0.0,0.0
658,CC,0.0,0.0,0.0,0,22479549.236,2,0.0,0.0
659,CC,0.0,0.0,52184798.3333333,0,36001544.4866667,2,88832355.875,0.0
660,CC,0.0,0.0,0.0,0,8000000.0,1,0.0,0.0
661,CC,37458657.974245,43719739.0,50000000.0,0,16033840.6233333,1,0.0,0.0
662,CC,0.0,104897000.0,0.0,0,4532410.52166667,1,0.0,0.0
663,CC,0.0,16551540.0,0.0,0,10000000.0,1,0.0,0.0
664,CC,0.0,0.0,46000000.0,0,119000000.0,1,0.0,0.0
665,CC,0.0,0.0,0.0,0,10000000.0,1,0.0,0.0
666,CC,0.0,109936540.54,0.0,0,7750000.0,1,0.0,0.0
667,CC,0.0,1153451470.0,0.0,0,4560000.0,1,0.0,0.0
668,CC,82409047.543339,0.0,0.0,0,44283107.2333333,2,0.0,20000000.0
669,CC,0.0,0.0,0.0,0,207463140.45,3,0.0,0.0
670,CC,0.0,448292170.0,17500000.0,0,0.0,0,0.0,0.0
671,CC,175293784.353641,0.0,0.0,0,153344111.8525,2,0.0,0.0
672,CC,0.0,51848243.0,0.0,0,85903201.06,2,0.0,0.0
673,CC,324164466.66698,68395970.0,60000000.0,0,128054196.015,2,263020157.5,0.0
674,CC,97392510.733037,0.0,0.0,0,399447016.85,3,0.0,0.0
675,CC,0.0,0.0,0.0,0,25328046.94,1,1338130000.0,0.0
676,CC,251785000.0,98912800.0,0.0,0,239456111.88,1,0.0,0.0
677,CC,0.0,0.0,546000000.0,0,933333333.333333,1,0.0,0.0
678,CC,22475194.784547,0.0,0.0,0,179599280.56,1,0.0,0.0
679,CC,0.0,0.0,0.0,0,23433.32,1,0.0,0.0
680,CC,0.0,992974290.0,0.0,0,27252871.78375,1,0.0,0.0
681,CC,224029315.94849,71524760.0,0.0,0,118645220.135,2,0.0,0.0
682,CC,0.0,0.0,700000000.0,0,1782945676.31,7,0.0,0.0
683,CC,23169250.0,0.0,0.0,0,210704618.155,2,0.0,0.0
684,CC,0.0,87860000.0,0.0,0,20000000.0,1,0.0,0.0
685,CC,0.0,9400000.0,0.0,0,68000.0,1,0.0,0.0
686,CC,37458657.974245,125378602.94,3000000.0,0,32520238.5,1,0.0,0.0
687,CC,0.0,0.0,0.0,0,191670301.45,2,0.0,0.0
688,CC,0.0,0.0,5666666.66666667,0,50239591.62,4,0.0,0.0
689,CC,119867705.517584,0.0,0.0,0,11165603.0,1,0.0,0.0
690,CC,0.0,129741355.0,0.0,0,1276078.99,1,0.0,0.0
691,CC,0.0,88101326.0,0.0,0,0.0,0,0.0,175575694.228
692,CC,0.0,0.0,228731243.0,4,78245576.1933333,2,61000001.5646,0.0
693,CC,0.0,11954450.0,0.0,0,86479.0,1,0.0,0.0
694,CC,0.0,201400000.0,16332000.0,0,2675691.30285714,1,0.0,0.0
695,CC,0.0,0.0,22500000.0,0,16987078.195,2,0.0,0.0
696,CC,50087000.0,0.0,0.0,0,1309090.90909091,1,0.0,0.0
697,CC,0.0,255996000.0,98110041.0,2,54485794.8291667,2,0.0,0.0
698,CC,0.0,0.0,0.0,0,14557266.33,1,0.0,0.0
699,CC,0.0,60402220.0,0.0,0,4040802.42,2,0.0,0.0
700,CC,0.0,0.0,65250000.0,1,24069889.99,1,0.0,0.0
701,CC,0.0,34602230.0,0.0,0,1341332.08,1,0.0,0.0
702,CC,149834631.89698,176938000.0,52500000.0,0,65539166.005,4,0.0,0.0
703,CC,228689920.0,0.0,0.0,0,279972507.526667,4,0.0,0.0
704,CC,37458657.974245,2973300.0,0.0,0,7000000.0,2,0.0,0.0
705,CC,0.0,0.0,0.0,0,10033188.21,1,0.0,0.0
707,CC,44904760.0,0.0,0.0,0,369303.158666667,1,0.0,0.0
708,CC,0.0,22466000.0,0.0,0,2865083.0,1,0.0,0.0
709,CC,49843500.0,88888480.0,7250000.0,0,0.0,0,0.0,0.0
710,CC,230422596.250621,0.0,27500000.0,0,28134897.055,1,0.0,0.0
711,CC,0.0,37119500.0,0.0,0,23578687.1075,2,0.0,0.0
712,CC,0.0,77445840.0,0.0,0,1227097.316,1,0.0,0.0
713,CC,344619653.363054,0.0,49501905.8525,0,223069051.990714,3,0.0,0.0
714,CC,0.0,0.0,5500000.0,0,20401913.64,2,0.0,0.0
715,CC,0.0,0.0,0.0,0,29894928.24,1,0.0,0.0
716,CC,74917315.94849,0.0,51853317.0,0,40431114.12,2,0.0,0.0
717,CC,307321290.0,885863983.4,12600000.0,0,41676673.0233333,1,0.0,0.0
718,CC,175576602.758792,0.0,0.0,0,177023537.9025,1,0.0,0.0
719,CC,208245800.0,0.0,0.0,0,42579433.05,3,0.0,0.0
720,CC,100719360.0,81115940.0,0.0,0,98514173.3583333,3,0.0,0.0
721,CC,924623573.922735,172435620.0,56683304.0,0,144025697.596667,3,0.0,0.0
722,CC,356595880.0,0.0,0.0,0,33102138.55,2,0.0,0.0
723,CC,0.0,0.0,0.0,0,103325757.656667,1,0.0,0.0
724,CC,43801120.0,0.0,0.0,0,704145.875,1,0.0,0.0
725,CC,0.0,2784731.0,0.0,0,2142734.895,2,0.0,0.0
726,CC,45954250.0,36660000.0,0.0,0,16390332.2630435,1,0.0,0.0
727,CC,227777315.94849,35250000.0,0.0,0,68597152.42,1,0.0,0.0
728,CC,0.0,35131500.0,0.0,0,40032498.3233333,1,0.0,0.0
729,CC,0.0,0.0,51263623.0,0,186182379.635,1,345657564.578,0.0
730,CC,0.0,50609278.8,0.0,0,6392106.75,1,0.0,0.0
731,CC,0.0,0.0,0.0,0,49975000.0,1,0.0,113594548.0032
732,CC,0.0,34281800.0,0.0,0,4084583.0,1,0.0,0.0
733,CC,0.0,0.0,0.0,0,11318167.76,2,0.0,0.0
734,CC,0.0,46720000.0,0.0,0,952807.371428571,1,0.0,0.0
735,CC,0.0,0.0,0.0,0,55909546.355,1,207567750.0,0.0
736,CC,82409047.543339,0.0,0.0,0,103607900.886,1,0.0,0.0
737,CC,50087000.0,220216040.0,0.0,0,48983578.16,1,0.0,0.0
738,CC,0.0,11750000.0,0.0,0,1399981.0,1,0.0,0.0
739,CC,217260216.250621,90277250.0,90000000.0,4,45775325.6863636,2,0.0,0.0
740,CC,0.0,0.0,0.0,0,57133822.245,1,0.0,0.0
741,CC,0.0,632776227.0,79645109.5,1,161270389.08,2,0.0,0.0
742,CC,0.0,0.0,0.0,0,4465367.98,1,0.0,0.0
743,CC,342082500.0,46300000.0,67535633.5,2,32919962.0825,1,140000028.246,0.0
744,CC,0.0,0.0,319000000.0,0,25760972.020625,1,916821000.0,0.0
745,CC,0.0,0.0,0.0,0,86561000.0,2,0.0,0.0
746,CC,0.0,10026072.0,15000000.0,0,0.0,0,0.0,0.0
747,CC,0.0,0.0,350000000.0,0,0.0,0,515122485.436867,0.0
748,CC,0.0,55850000.0,0.0,0,3012849.0,2,0.0,0.0
749,CC,415235463.189698,26565000.0,14895754.0,0,22608116.3333333,1,0.0,0.0
750,CC,0.0,58502640.58,0.0,0,12179611.04,2,0.0,0.0
751,CC,0.0,21533140.58,15952872.2257143,0,0.0,0,0.0,0.0
752,CC,0.0,0.0,0.0,0,32108673.2866667,3,322080000.0,0.0
753,CC,0.0,340654910.0,14522336.43,0,64000000.0,1,0.0,0.0
754,CC,0.0,4700000.0,0.0,0,284087.52,1,0.0,0.0
755,CC,0.0,164885340.0,40000000.0,0,3610198.96666667,1,0.0,0.0
756,CC,0.0,897121400.0,45000000.0,0,272500000.0,1,0.0,928506989.0
757,CC,0.0,53020000.0,10000000.0,1,0.0,0,0.0,0.0
758,CC,0.0,0.0,100717110.10087,0,159423555.323333,3,0.0,0.0
759,CC,0.0,155406000.0,0.0,0,2660230.76923077,1,0.0,0.0
760,CC,0.0,46939300.0,0.0,0,15883644.19,2,0.0,0.0
761,CC,0.0,84145600.0,0.0,0,7877790.82,1,0.0,0.0
762,CC,0.0,0.0,0.0,0,74247068.1,2,0.0,0.0
763,CC,0.0,0.0,0.0,0,15000000.0,1,0.0,0.0
764,CC,0.0,48753500.0,50000000.0,0,44684671.1125,1,0.0,0.0
765,CC,92677000.0,0.0,9490364.66666667,0,0.0,0,0.0,0.0
766,CC,0.0,0.0,0.0,0,15994784.0466667,1,0.0,0.0
767,CC,296379889.569094,0.0,0.0,0,35782578.8666667,4,0.0,0.0
768,CC,0.0,0.0,31236751.5,0,18011589.0,1,0.0,0.0
769,CC,0.0,37783950.0,0.0,0,7979478.88,1,0.0,0.0
770,CC,0.0,16952900.0,0.0,0,2612012.68333333,1,0.0,0.0
771,CC,0.0,0.0,0.0,0,6000000.0,2,0.0,0.0
772,CC,89413000.0,0.0,0.0,0,101486776.63,1,0.0,0.0
773,CC,0.0,0.0,24103296.0,0,2622370.0,1,284790913.513767,0.0
774,CC,0.0,0.0,40000000.0,1,0.0,0,0.0,0.0
775,CC,0.0,25502200.0,0.0,0,5491607.8,1,0.0,0.0
776,CC,0.0,0.0,20000000.0,0,14503436.855,1,0.0,0.0
777,CC,0.0,1030383150.0,119467541.734,3,97415324.67875,1,0.0,0.0
778,CC,0.0,0.0,40128733.3333333,0,27606812.6923077,6,0.0,8214923.9648
779,CC,0.0,0.0,0.0,0,195382174.7,3,0.0,0.0
780,CC,0.0,0.0,0.0,0,203535567.5,2,0.0,0.0
781,CC,0.0,44695125.0,0.0,0,31052660.27,1,0.0,0.0
782,CC,167801000.0,0.0,119600000.0,1,103000000.0,1,134965861.0825,0.0
783,CC,0.0,90034088.0,0.0,0,1500000.0,1,0.0,0.0
784,CC,85559000.0,327286570.0,0.0,0,37765022.118,1,0.0,0.0
785,CC,0.0,0.0,428839350.0,0,68092468.75,2,0.0,0.0
786,CC,0.0,0.0,15000000.0,0,43599721.65,2,162412900.0,162368700.0
787,CC,0.0,0.0,0.0,0,0.0,0,3842975.3258,0.0
788,CC,80256157.974245,142531800.0,366600000.0,0,462621013.956,3,332058288.540433,0.0
789,CC,0.0,0.0,610939600.0,0,191400122.144286,1,467276700.0,0.0
790,CC,0.0,848442900.0,60000000.0,0,4550449.83782609,1,0.0,0.0
791,CC,0.0,0.0,0.0,0,4573403.54,1,0.0,0.0
792,CC,0.0,0.0,0.0,0,200447455.693333,2,0.0,646892300.0
793,CC,0.0,0.0,67338543.9966667,0,73307705.9414286,2,101141447.5732,74988510.0
794,CC,0.0,37818400.0,262541743.3,2,74814988.7066667,1,400973405.27984,0.0
795,CC,442390500.0,0.0,440000000.0,0,165646701.72,1,571556168.9375,0.0
796,CC,0.0,0.0,40000000.0,0,48968635.1,1,0.0,0.0
797,CC,0.0,101619702.0,0.0,0,14748264.23,1,0.0,0.0
798,CC,0.0,11444500.0,0.0,0,13333333.3333333,1,0.0,0.0
799,CC,118115650.0,0.0,0.0,0,68600000.0,1,0.0,0.0
800,CC,268719315.94849,0.0,30000000.0,2,257186989.82,7,362300001.58,22410000.0
801,CC,416551980.0,0.0,622000000.0,0,0.0,0,0.0,0.0
802,CC,0.0,0.0,468105773.651429,0,0.0,0,589958878.836333,374825000.0
803,CC,0.0,41589150.0,10200000.0,0,8900000.0,1,0.0,0.0
804,CC,0.0,0.0,352647607.75,0,188595764.066667,3,0.0,0.0
805,CC,0.0,33562870.0,54023177.5,0,47427810.4766667,2,0.0,0.0
806,CC,103678000.0,0.0,35000000.0,0,22750000.0,2,0.0,0.0
807,CC,46338500.0,0.0,0.0,0,6000000.0,1,0.0,0.0
808,CC,0.0,51273.0,0.0,0,2291834.91,1,0.0,0.0
809,CC,394457400.0,0.0,104456772.714286,0,105202287.14,2,0.0,0.0
810,CC,0.0,0.0,0.0,0,39933359.95,2,0.0,0.0
811,CC,0.0,4700000.0,0.0,0,740304.3,1,0.0,0.0
812,CC,0.0,623356850.0,225971062.4,2,53377485.6,2,0.0,0.0
813,CC,0.0,0.0,0.0,0,34625000.0,1,0.0,0.0
814,CC,0.0,0.0,0.0,0,29754902.54,2,0.0,0.0
815,CC,261735000.0,0.0,0.0,0,520554036.5,4,0.0,0.0
816,CC,0.0,0.0,11900000.0,0,0.0,0,17346000.0,0.0
817,CC,0.0,379947.0,0.0,0,4700000.0,1,0.0,0.0
818,CC,0.0,0.0,0.0,0,28283083.74,1,0.0,0.0
819,CC,0.0,105624076.0,0.0,0,2933333.33333333,1,0.0,0.0
820,CC,0.0,86947650.0,0.0,0,10318302.79,1,0.0,0.0
821,CC,0.0,0.0,0.0,0,786852245.92,1,0.0,675790500.0
822,CC,0.0,0.0,36229850.5263158,0,16121346.6826316,2,0.0,0.0
823,CC,0.0,0.0,0.0,0,7000000.0,1,0.0,0.0
824,CC,0.0,1218996575.0,175000000.0,1,0.0,0,0.0,0.0
825,CC,0.0,168652400.0,0.0,0,6157050.0,1,0.0,0.0
826,CC,0.0,2760048212.03,35003846.1538462,4,12725000.0,2,0.0,0.0
827,CC,0.0,301351400.0,21286696.8571429,1,0.0,0,0.0,0.0
828,CC,0.0,124545758.0,0.0,0,15837758.34,1,0.0,0.0
829,CC,0.0,25770100.0,0.0,0,3256859.0,1,0.0,0.0
830,CC,0.0,105750000.0,0.0,0,13376000.0,1,0.0,0.0
831,CC,0.0,194242160.0,16666666.6666667,0,0.0,0,0.0,0.0
832,CC,0.0,7667280.0,7450000.0,1,23925000.0,1,0.0,0.0
833,CC,0.0,31408242.26,10000000.0,0,60000000.0,1,0.0,0.0
