Id,Tipo_ID,Ocupacion,Nacimiento,Edad,RangoEtario,Estado,IngresosFinancieros,Activos,Pasivos,Patrimonio,NivelRiesgo,Segmento,RiesgoOcupacion,Portafolio_RentaFija,Portafolio_RentaVariable,Entradas_Transaccionales,Entradas_Frecuencia,Salidas_Transaccionales,Salidas_Frecuencia,DivisasCompras,DivisasVentas,Cluster
6861,CC,Empleado,1965-04-20,58,Mayor de 50,Activo,200526000,1194526000,126817000.0,1067709000.0,Bajo,Personal,2,0.0,108504327.0,8475000.0,0,0.0,0,0.0,0.0,3
6863,CC,Empleado,1965-05-26,58,Mayor de 50,Activo,240000000,1400000000,13000000.0,1387000000.0,Bajo,Personal,2,0.0,0.0,17364568.47,0,95964892.29,1,0.0,0.0,2
6864,CC,Empleado,1965-04-08,58,Mayor de 50,Activo,1064037000,3723720000,661097000.0,3062623000.0,Medio,Personal,2,0.0,0.0,7000000.0,0,71666666.6666667,1,0.0,0.0,2
6866,CC,Empleado,1966-03-25,57,Mayor de 50,Activo,1574334000,15383308000,2300245000.0,13083063000.0,Bajo,Personal,2,0.0,0.0,94187868.6133333,0,2064922.375,1,86662500.0,0.0,2
6867,CC,Empleado,1966-03-09,57,Mayor de 50,Activo,384193000,2649647000,60223000.0,2589424000.0,Medio,Personal,2,0.0,0.0,500000000.0,0,79577479.1176471,5,128177000.0,0.0,2
6869,CC,Empleado,1966-05-07,57,Mayor de 50,Activo,115176000,1129966000,1518000.0,1128448000.0,Bajo,Personal,2,0.0,0.0,0.0,0,10880450.45,5,0.0,0.0,1
6870,CC,Empleado,1966-06-07,57,Mayor de 50,Prospecto,718110000,4513063000,809207000.0,3703856000.0,Bajo,Personal,2,0.0,0.0,0.0,0,22712800.0,1,0.0,22712800.0,1
6872,CC,Empleado,1966-08-20,56,Mayor de 50,Activo,288000000,2000000000,250000000.0,1750000000.0,Bajo,Personal,2,0.0,0.0,0.0,0,6833333.33333333,1,0.0,0.0,1
6873,CC,Empleado,1966-09-20,56,Mayor de 50,En Espera,149784000,400000000,70000000.0,330000000.0,Medio,Personal,2,0.0,23500000.0,0.0,0,9053905.88,1,0.0,0.0,0
6874,CC,Empleado,1966-11-28,56,Mayor de 50,En Espera,402256000,4761343000,65656000.0,4695687000.0,Bajo,Personal,2,0.0,297000.0,29967824.2941176,9,75001069.945,2,188250000.0,0.0,3
6877,CC,Empleado,1967-02-20,56,Mayor de 50,Activo,480000000,3387000000,358000000.0,3029000000.0,Bajo,Personal,2,0.0,11028880.0,200000000.0,0,221828448.52,4,0.0,0.0,3
6879,CC,Empleado,1967-05-18,56,Mayor de 50,Activo,471372000,1406384000,858510000.0,547874000.0,Bajo,Personal,2,0.0,1805710.06,0.0,0,574449.97,1,0.0,0.0,0
6884,CC,Empleado,1967-08-31,55,Mayor de 50,Activo,319868000,524954000,110821000.0,414133000.0,Bajo,Personal,2,0.0,14753600.0,0.0,0,15000000.0,1,0.0,0.0,0
6885,CC,Empleado,1967-11-30,55,Mayor de 50,Activo,71484000,1132322000,145000000.0,987322000.0,Medio,Personal,2,202904000.0,0.0,0.0,0,46683112.6558333,2,0.0,0.0,1
6887,CC,Empleado,1968-06-23,55,Mayor de 50,Activo,878150000,4694243000,3481000.0,4690762000.0,Bajo,Personal,2,263357950.0,14866500.0,0.0,0,115771904.255,1,0.0,0.0,0
6888,CC,Empleado,1968-06-25,55,Mayor de 50,Activo,462934000,1457943000,64081000.0,1393862000.0,Medio,Personal,2,0.0,0.0,0.0,0,10000000.0,1,17976280.0,0.0,1
6892,CC,Empleado,1968-08-20,54,Mayor de 50,Activo,803328000,2767934000,59800000.0,2708134000.0,Bajo,Personal,2,0.0,0.0,5665717.51791666,0,21400000.0,2,0.0,43170000.0,2
6896,CC,Empleado,1969-02-05,54,Mayor de 50,Activo,680592000,2890299000,227443000.0,2662856000.0,Bajo,Personal,2,0.0,0.0,0.0,0,500000.0,1,0.0,0.0,1
6899,CC,Empleado,1969-04-22,54,Mayor de 50,Activo,327626000,785939000,143007000.0,642932000.0,Bajo,Personal,2,149791500.0,0.0,0.0,0,67409222.8066667,1,0.0,0.0,1
6902,CC,Empleado,1969-07-27,53,Mayor de 50,Activo,430636000,2147087000,150119000.0,1996968000.0,Bajo,Personal,2,0.0,0.0,23819866.2916667,8,35971781.0118182,3,0.0,0.0,2
6903,CC,Empleado,1969-09-02,53,Mayor de 50,Activo,1032765000,3790401000,50507000.0,3739894000.0,Bajo,Personal,2,122188500.0,0.0,67050126.642381,0,294450943.85,1,76048528.98,0.0,2
6904,CC,Empleado,1969-10-04,53,Mayor de 50,Activo,198921000,510252000,9164000.0,501088000.0,Bajo,Personal,2,0.0,13572912.6,0.0,0,9166666.66666667,1,0.0,0.0,0
6905,CC,Empleado,1969-06-07,54,Mayor de 50,Activo,154624000,4206968000,1302045000.0,2904923000.0,Medio,Personal,2,0.0,0.0,79549276.7916667,43,111395891.75,3,16584465.6,0.0,2
6906,CC,Empleado,1969-09-03,53,Mayor de 50,Activo,107325000,53676000,5648000.0,48028000.0,Medio,Personal,2,0.0,56813000.0,10500000.0,1,0.0,0,0.0,0.0,3
6907,CC,Empleado,1970-01-21,53,Mayor de 50,Activo,122140000,945673000,76343000.0,869330000.0,Bajo,Personal,2,0.0,664455899.6,82000000.0,0,269108017.09,2,0.0,0.0,3
6908,CC,Empleado,1970-03-10,53,Mayor de 50,Activo,253317000,2934473000,397708000.0,2536765000.0,Medio,Personal,2,0.0,0.0,69524789.8866667,0,40032916.6666667,3,0.0,0.0,2
6911,CC,Empleado,1970-08-21,52,Mayor de 50,Activo,936703000,3582531000,352726000.0,3229805000.0,Bajo,Personal,2,0.0,0.0,273956742.333333,0,189530271.397857,2,280543416.666667,0.0,2
6913,CC,Empleado,1970-04-25,53,Mayor de 50,Activo,42000000,33000000,0.0,33000000.0,Medio,Personal,2,0.0,11220000.0,0.0,0,34428443.34,2,0.0,0.0,0
6914,CC,Empleado,1970-09-14,52,Mayor de 50,Activo,621087000,658444000,30224000.0,628220000.0,Bajo,Personal,2,0.0,0.0,90000000.0,0,14776537.8366667,1,952250000.0,0.0,2
6916,CC,Empleado,1970-11-23,52,Mayor de 50,En Espera,480000000,800000000,40000000.0,760000000.0,Medio,Personal,2,22475194.784547,0.0,0.0,0,9478505.0175,1,0.0,0.0,1
6917,CC,Empleado,1970-12-10,52,Mayor de 50,Activo,1471766000,15293777000,2634464000.0,12659313000.0,Bajo,Personal,2,0.0,0.0,35562811.42,0,987927566.62,1,0.0,0.0,2
6918,CC,Empleado,1971-01-24,52,Mayor de 50,En Espera,59339000,165826000,35073000.0,130753000.0,Medio,Personal,2,0.0,77562189.0,1258750.0,0,2000000.0,2,0.0,0.0,3
6919,CC,Empleado,1971-03-29,52,Mayor de 50,Activo,67973000,1102888000,522520000.0,580368000.0,Medio,Personal,2,0.0,0.0,0.0,0,6357151.25,1,0.0,0.0,1
6920,CC,Empleado,1971-02-02,52,Mayor de 50,Activo,250571000,497042000,175083000.0,321959000.0,Bajo,Personal,2,0.0,0.0,79681274.9,0,20283852.1428571,1,0.0,187292360.94,2
6922,CC,Empleado,1971-02-04,52,Mayor de 50,Activo,570390000,1305941000,97986000.0,1207955000.0,Bajo,Personal,2,168113880.0,0.0,2750000.0,0,88138692.02,3,0.0,0.0,2
6923,CC,Empleado,1971-07-13,52,Mayor de 50,Activo,2580283000,3402798000,2209555000.0,1193243000.0,Medio,Personal,2,0.0,0.0,0.0,0,157610000.0,1,0.0,157610000.0,1
6925,CC,Empleado,1971-08-17,51,Mayor de 50,Activo,174021000,1219055000,7186000.0,1211869000.0,Medio,Personal,2,399230000.0,0.0,294751129.52,0,85884928.7658333,1,106448750.0,0.0,2
6926,CC,Empleado,1971-08-28,51,Mayor de 50,Activo,1059833000,3544074000,714244000.0,2829830000.0,Bajo,Personal,2,0.0,530692000.0,32640464.6475,3,16934625.9130435,4,173924352.2592,0.0,3
6927,CC,Empleado,1971-08-21,51,Mayor de 50,Activo,282941000,8349301000,474947000.0,7874354000.0,Medio,Personal,2,0.0,0.0,0.0,0,81221565.15,1,72260000.0,0.0,1
6929,CC,Empleado,1971-10-03,51,Mayor de 50,Activo,166185000,730768000,488320000.0,242448000.0,Medio,Personal,2,0.0,205542070.0,100000000.0,0,11319184.225,1,0.0,0.0,3
6931,CC,Empleado,1972-08-14,50,Mayor de 50,Activo,575000000,2437646000,141704000.0,2295942000.0,Bajo,Personal,2,0.0,0.0,450000000.0,0,161787128.55,1,182266496.45,0.0,2
6932,CC,Empleado,1972-07-04,51,Mayor de 50,Activo,303643992,189127000,395743000.0,-206616000.0,Bajo,Personal,2,0.0,0.0,53000000.0,0,10816239.2272727,2,0.0,0.0,2
6934,CC,Empleado,1972-09-18,50,Mayor de 50,Activo,297901000,676116000,1856000.0,674260000.0,Bajo,Personal,2,218890000.0,0.0,0.0,0,36724500.0,1,0.0,0.0,1
6936,CC,Empleado,1972-10-13,50,Mayor de 50,Activo,150178000,5059937000,2052000.0,5057885000.0,Medio,Personal,2,0.0,0.0,22976941.6666667,0,32330140.6,1,0.0,0.0,2
6938,CC,Empleado,1972-12-17,50,Mayor de 50,Activo,366911000,347207000,6501000.0,340706000.0,Bajo,Personal,2,0.0,0.0,3328273.33333333,0,37500000.0,1,130235000.0,0.0,2
6939,CC,Empleado,1972-09-20,50,Mayor de 50,Activo,97582000,439357000,2774000.0,436583000.0,Bajo,Personal,2,0.0,0.0,0.0,0,2381957.9,2,0.0,0.0,1
6940,CC,Empleado,1972-11-21,50,Mayor de 50,Activo,260483000,2092333000,426810000.0,1665523000.0,Medio,Personal,2,0.0,0.0,68139401.3333333,0,47500000.0,1,58476894.456,0.0,2
6941,CC,Empleado,1972-11-25,50,Mayor de 50,Activo,65488000,1461192000,0.0,1461192000.0,Medio,Personal,2,0.0,23412200.0,200000000.0,0,0.0,0,0.0,0.0,3
6942,CC,Empleado,1972-12-12,50,Mayor de 50,Activo,59773000,2110052000,1286390000.0,823662000.0,Medio,Personal,2,0.0,0.0,17800000.0,0,30640000.0,1,0.0,0.0,2
6945,CC,Empleado,1968-04-12,55,Mayor de 50,Activo,18791750,5902998000,967910000.0,3229111000.0,Medio,Personal,2,0.0,0.0,65838308.8011765,0,944686108.835,2,371750400.0,0.0,2
